timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,ttl,udp_tcp_ratio,bytes_per_packet,is_anomaly
2024-01-01 09:18:29,10.0.1.12,192.168.1.227,42334,8443,UDP,0,121,169279,17.6949,255,1.0,1399.0,0
2024-01-01 08:33:17,10.0.1.6,192.168.2.74,48616,80,TCP,44,128,171392,14.2054,128,0.0,1339.0,0
2024-01-01 09:15:01,172.16.0.116,10.0.0.98,52158,22,TCP,23,52,60736,11.721,64,0.0,1168.0,0
2024-01-01 09:03:30,172.16.0.175,10.0.1.197,34282,8080,TCP,1,7,2828,8.1362,128,0.0,404.0,0
2024-01-01 08:05:03,172.16.0.217,10.0.1.139,50719,98,UDP,0,8047,8610290,1.8217,128,1.0,1070.0,1
2024-01-01 08:00:53,172.16.0.41,192.168.1.246,34305,22,TCP,61,14,17640,9.415,255,0.0,1260.0,0
2024-01-01 09:22:29,10.0.0.148,192.168.1.228,54833,22,TCP,10,127,148209,18.2965,128,0.0,1167.0,0
2024-01-01 08:04:15,192.168.1.187,10.0.0.158,29528,443,UDP,0,115,90045,5.0077,128,1.0,783.0,0
2024-01-01 08:19:26,10.0.0.193,192.168.1.171,39195,8443,TCP,1,174,46980,14.3421,64,0.0,270.0,0
2024-01-01 09:12:23,192.168.1.132,172.16.0.222,8061,443,ICMP,0,125,139000,21.8709,64,0.0,1112.0,0
2024-01-01 08:09:30,172.16.0.108,10.0.1.47,29791,443,UDP,0,183,105042,29.2353,255,1.0,574.0,0
2024-01-01 10:03:12,192.168.2.239,192.168.2.218,6435,443,TCP,37,160,120960,19.7182,128,0.0,756.0,0
2024-01-01 08:15:22,10.0.1.221,192.168.1.185,59122,3306,TCP,1,78,95862,17.9528,255,0.0,1229.0,0
2024-01-01 08:45:18,192.168.2.49,10.0.0.131,20485,22,TCP,2,103,89919,26.5909,64,0.0,873.0,0
2024-01-01 08:08:34,192.168.2.122,10.0.0.91,15347,5432,TCP,9,193,147452,11.9739,255,0.0,764.0,0
2024-01-01 08:06:04,10.0.1.44,10.0.0.91,38116,821,UDP,0,7501,4538105,0.5598,128,1.0,605.0,1
2024-01-01 08:22:10,192.168.2.117,10.0.1.9,49946,80,TCP,15,182,202930,13.7368,255,0.0,1115.0,0
2024-01-01 08:14:40,10.0.0.233,172.16.0.26,29263,80,TCP,36,84,41832,19.8163,128,0.0,498.0,0
2024-01-01 08:19:57,192.168.1.171,192.168.2.123,58222,150,UDP,0,5854,8581964,1.8777,128,1.0,1466.0,1
2024-01-01 09:37:12,10.0.0.59,10.0.0.5,1291,8080,TCP,36,28,20664,26.012,255,0.0,738.0,0
2024-01-01 08:10:23,10.0.0.184,192.168.2.236,53611,8443,TCP,25,86,113606,14.3449,64,0.0,1321.0,0
2024-01-01 08:30:02,10.0.1.40,192.168.2.189,50212,3306,UDP,0,105,106365,28.3569,128,1.0,1013.0,0
2024-01-01 08:15:13,10.0.0.164,192.168.2.83,14167,80,TCP,2,170,119510,15.6221,255,0.0,703.0,0
2024-01-01 08:50:02,10.0.0.115,172.16.0.195,1730,80,UDP,0,130,111800,23.886,255,1.0,860.0,0
2024-01-01 08:30:48,10.0.0.66,172.16.0.202,12300,22,TCP,45,66,85932,19.1196,64,0.0,1302.0,0
2024-01-01 08:08:39,10.0.1.70,192.168.2.7,21921,5432,UDP,0,146,159432,10.3276,128,1.0,1092.0,0
2024-01-01 08:02:25,10.0.1.236,192.168.2.46,62048,8443,UDP,0,13,13390,0.3785,128,1.0,1030.0,0
2024-01-01 08:22:26,10.0.1.203,10.0.0.116,32374,8443,TCP,16,184,256312,7.4956,255,0.0,1393.0,0
2024-01-01 08:03:51,172.16.0.217,10.0.1.91,62313,8443,UDP,0,190,33820,8.0031,64,1.0,178.0,0
2024-01-01 10:07:33,10.0.1.110,10.0.1.177,57828,22,UDP,0,9,2484,10.6858,128,1.0,276.0,0
2024-01-01 10:08:29,10.0.1.252,10.0.1.177,41384,22,ICMP,0,7,6454,24.1127,64,0.0,922.0,0
2024-01-01 08:29:05,192.168.1.194,192.168.1.115,20551,5432,UDP,0,131,103359,7.8001,64,1.0,789.0,0
2024-01-01 09:35:24,192.168.1.53,172.16.0.138,46044,8080,UDP,0,152,100472,5.1568,64,1.0,661.0,0
2024-01-01 08:20:54,10.0.0.23,10.0.0.191,34092,5432,TCP,26,110,102300,16.8126,64,0.0,930.0,0
2024-01-01 09:07:25,172.16.0.19,192.168.1.147,56020,80,TCP,62,107,54570,9.1596,255,0.0,510.0,0
2024-01-01 08:15:19,192.168.1.88,192.168.2.157,8808,22,TCP,57,32,20416,17.6291,64,0.0,638.0,0
2024-01-01 08:42:45,192.168.2.132,10.0.0.244,4360,3306,UDP,0,46,9982,27.1149,128,1.0,217.0,0
2024-01-01 08:02:11,192.168.1.33,172.16.0.248,39702,443,TCP,19,99,84546,14.1946,128,0.0,854.0,0
2024-01-01 09:25:35,192.168.2.241,192.168.1.96,24843,3306,TCP,56,104,87880,4.0428,255,0.0,845.0,0
2024-01-01 08:52:25,192.168.2.212,10.0.0.129,41764,8443,TCP,9,127,143891,14.3086,64,0.0,1133.0,0
2024-01-01 09:33:59,10.0.0.249,172.16.0.99,45844,80,TCP,8,72,17424,21.259,255,0.0,242.0,0
2024-01-01 08:46:48,172.16.0.223,192.168.1.128,7191,3306,TCP,18,26,2444,29.8322,128,0.0,94.0,0
2024-01-01 08:00:35,192.168.1.22,10.0.1.209,5559,8443,UDP,0,16,8912,9.2323,255,1.0,557.0,0
2024-01-01 08:27:42,10.0.0.23,192.168.1.23,23321,8080,UDP,0,59,35046,24.2553,64,1.0,594.0,0
2024-01-01 08:08:07,10.0.0.206,10.0.1.82,18916,3306,TCP,55,117,119457,10.0979,128,0.0,1021.0,0
2024-01-01 08:45:10,192.168.1.46,172.16.0.125,21485,443,TCP,41,3,309,0.2088,64,0.0,103.0,0
2024-01-01 08:25:36,192.168.1.143,172.16.0.243,48173,22,ICMP,0,146,56502,4.3631,128,0.0,387.0,0
2024-01-01 09:52:42,192.168.2.133,10.0.0.170,38403,3306,TCP,22,111,69708,20.1688,255,0.0,628.0,0
2024-01-01 08:08:49,172.16.0.94,10.0.0.246,29093,80,TCP,19,80,118720,18.4941,255,0.0,1484.0,0
2024-01-01 08:05:29,10.0.1.191,192.168.1.33,23476,410,UDP,0,12841,11248716,1.0162,128,1.0,876.0,1
2024-01-01 08:39:18,10.0.1.18,192.168.2.155,35663,443,TCP,56,87,122757,18.8201,64,0.0,1411.0,0
2024-01-01 08:14:33,10.0.0.186,172.16.0.139,10572,443,TCP,20,118,121658,17.9455,128,0.0,1031.0,0
2024-01-01 08:30:28,192.168.2.116,172.16.0.126,17369,8443,TCP,39,19,26296,13.6039,128,0.0,1384.0,0
2024-01-01 09:24:31,192.168.1.107,192.168.1.91,57414,80,UDP,0,196,231672,22.564,255,1.0,1182.0,0
2024-01-01 09:04:28,10.0.1.50,192.168.1.99,27425,80,UDP,0,134,66062,8.7831,64,1.0,493.0,0
2024-01-01 08:53:23,10.0.1.43,10.0.0.21,45881,8080,TCP,13,58,26796,11.7476,128,0.0,462.0,0
2024-01-01 09:05:16,10.0.0.240,172.16.0.110,2703,443,TCP,31,100,118300,18.2986,255,0.0,1183.0,0
2024-01-01 08:11:12,10.0.0.249,10.0.0.116,53767,80,TCP,35,179,102388,29.3852,128,0.0,572.0,0
2024-01-01 09:06:35,192.168.2.10,192.168.2.3,3836,443,UDP,0,122,154086,11.1226,64,1.0,1263.0,0
2024-01-01 08:46:57,172.16.0.16,172.16.0.235,28323,3306,UDP,0,42,34482,11.7087,64,1.0,821.0,0
2024-01-01 08:55:33,172.16.0.187,172.16.0.78,62459,8080,TCP,15,113,102039,21.562,255,0.0,903.0,0
2024-01-01 09:17:28,192.168.2.53,192.168.1.66,25522,443,TCP,39,188,272224,16.749,64,0.0,1448.0,0
2024-01-01 08:45:31,192.168.1.181,192.168.1.139,39981,3306,TCP,43,61,89304,0.5187,64,0.0,1464.0,0
2024-01-01 08:38:50,172.16.0.220,192.168.2.48,2963,80,TCP,1,110,137280,28.2005,64,0.0,1248.0,0
2024-01-01 08:35:27,192.168.1.155,192.168.1.160,60867,22,TCP,12,5,2890,14.2521,64,0.0,578.0,0
2024-01-01 08:14:51,192.168.2.27,172.16.0.42,62635,8080,UDP,0,18,3654,3.9647,64,1.0,203.0,0
2024-01-01 08:13:36,10.0.1.158,10.0.0.80,22803,8443,UDP,0,163,240751,26.7394,255,1.0,1477.0,0
2024-01-01 09:18:33,10.0.1.53,192.168.2.154,8159,3306,UDP,0,181,121451,4.9418,128,1.0,671.0,0
2024-01-01 08:09:33,10.0.1.118,192.168.2.188,53123,443,TCP,32,177,133635,19.6417,128,0.0,755.0,0
2024-01-01 08:17:42,192.168.1.81,192.168.2.56,15224,764,UDP,0,13538,15108408,0.3489,128,1.0,1116.0,1
2024-01-01 08:48:25,10.0.0.250,10.0.0.5,45482,8443,TCP,7,185,98050,1.2682,255,0.0,530.0,0
2024-01-01 08:50:02,10.0.0.237,192.168.1.234,7594,8080,UDP,0,154,36498,6.9356,255,1.0,237.0,0
2024-01-01 08:00:08,192.168.2.36,172.16.0.127,6981,8443,TCP,51,151,142091,7.8896,128,0.0,941.0,0
2024-01-01 08:10:53,10.0.0.31,172.16.0.57,55636,844,UDP,0,14430,8614710,1.1113,128,1.0,597.0,1
2024-01-01 08:15:22,192.168.1.61,10.0.0.252,21963,80,TCP,42,129,45408,16.9709,255,0.0,352.0,0
2024-01-01 08:29:22,192.168.2.37,172.16.0.64,41771,8080,TCP,51,60,49500,11.7036,64,0.0,825.0,0
2024-01-01 08:04:15,192.168.2.231,172.16.0.139,55256,22,UDP,0,32,8128,15.1048,128,1.0,254.0,0
2024-01-01 08:10:13,10.0.0.39,10.0.0.212,49702,800,TCP,2,1,60,0.008328,64,0.0,60.0,1
2024-01-01 08:05:09,10.0.0.49,192.168.1.243,56600,8443,TCP,7,167,133266,27.0519,128,0.0,798.0,0
2024-01-01 09:05:45,10.0.1.193,192.168.2.14,8571,5432,TCP,58,177,265146,4.7306,128,0.0,1498.0,0
2024-01-01 08:02:52,10.0.1.232,192.168.2.95,45477,5432,UDP,0,138,76314,13.4733,128,1.0,553.0,0
2024-01-01 08:04:07,172.16.0.114,10.0.1.70,15151,8443,UDP,0,171,159372,8.1704,128,1.0,932.0,0
2024-01-01 08:55:29,192.168.2.45,192.168.1.198,37080,8080,TCP,21,139,195990,2.9652,128,0.0,1410.0,0
2024-01-01 08:08:10,192.168.2.135,10.0.0.234,36527,290,TCP,2,1,60,0.00689,64,0.0,60.0,1
2024-01-01 08:48:49,192.168.2.2,10.0.0.243,62246,8080,ICMP,0,100,144500,15.956,64,0.0,1445.0,0
2024-01-01 08:42:41,10.0.0.3,10.0.0.25,18778,80,TCP,29,18,14184,21.1575,128,0.0,788.0,0
2024-01-01 09:22:16,192.168.1.134,10.0.0.33,61212,5432,UDP,0,5,435,12.6389,255,1.0,87.0,0
2024-01-01 08:52:40,10.0.1.246,192.168.1.166,31745,80,UDP,0,142,61912,11.7809,255,1.0,436.0,0
2024-01-01 08:01:16,172.16.0.16,172.16.0.245,37828,5432,UDP,0,26,21502,2.806,64,1.0,827.0,0
2024-01-01 08:57:58,172.16.0.136,10.0.1.164,15683,8080,TCP,63,167,215096,17.6935,128,0.0,1288.0,0
2024-01-01 08:27:39,192.168.2.60,10.0.1.222,3899,80,ICMP,0,21,5775,0.5028,255,0.0,275.0,0
2024-01-01 08:51:03,172.16.0.123,172.16.0.155,45293,8080,UDP,0,34,46988,0.9917,64,1.0,1382.0,0
2024-01-01 08:02:49,192.168.1.55,10.0.1.246,45273,361,TCP,2,1,60,0.008103,64,0.0,60.0,1
2024-01-01 08:18:51,10.0.0.164,192.168.1.74,23966,1006,UDP,0,14162,8638820,1.6478,128,1.0,610.0,1
2024-01-01 08:46:55,192.168.2.190,192.168.1.178,36385,8443,TCP,48,153,212211,24.3292,64,0.0,1387.0,0
2024-01-01 09:34:13,10.0.0.56,10.0.1.235,44663,3306,TCP,29,51,26877,22.633,128,0.0,527.0,0
2024-01-01 08:18:45,192.168.1.207,10.0.1.26,46300,8080,TCP,41,148,127724,9.5023,255,0.0,863.0,0
2024-01-01 08:18:41,10.0.0.136,172.16.0.65,12750,22,TCP,38,154,216678,1.4841,64,0.0,1407.0,0
2024-01-01 08:36:50,10.0.1.123,192.168.1.27,21670,22,UDP,0,41,4879,2.8842,128,1.0,119.0,0
2024-01-01 09:08:50,192.168.2.205,10.0.1.104,26708,80,TCP,49,30,38760,17.7742,64,0.0,1292.0,0
2024-01-01 08:24:09,10.0.1.32,172.16.0.138,62302,443,UDP,0,2,1702,16.2085,255,1.0,851.0,0
2024-01-01 09:36:04,10.0.1.44,172.16.0.234,58488,443,UDP,0,119,149583,18.456,128,1.0,1257.0,0
2024-01-01 08:30:50,10.0.0.248,10.0.1.238,10567,80,TCP,40,172,21328,7.3958,64,0.0,124.0,0
2024-01-01 08:09:44,192.168.1.101,172.16.0.210,36178,8443,ICMP,0,49,43806,23.8588,255,0.0,894.0,0
2024-01-01 09:17:23,172.16.0.5,10.0.0.171,57796,3306,ICMP,0,163,119642,18.854,128,0.0,734.0,0
2024-01-01 08:06:44,10.0.0.133,10.0.1.231,53424,561,UDP,0,10098,9320454,1.0828,128,1.0,923.0,1
2024-01-01 08:48:49,10.0.0.65,10.0.0.57,17695,443,UDP,0,128,62720,16.2871,128,1.0,490.0,0
2024-01-01 08:09:34,192.168.1.249,10.0.0.242,43184,8080,ICMP,0,111,133422,18.7835,128,0.0,1202.0,0
2024-01-01 08:29:45,172.16.0.54,192.168.1.51,65528,8443,TCP,35,94,13066,14.8193,128,0.0,139.0,0
2024-01-01 09:36:15,10.0.0.236,10.0.0.165,11750,8443,TCP,42,146,35770,1.142,255,0.0,245.0,0
2024-01-01 08:28:52,10.0.0.49,10.0.0.183,36595,5432,TCP,17,50,65950,20.0938,255,0.0,1319.0,0
2024-01-01 08:19:55,172.16.0.110,192.168.1.132,51849,80,UDP,0,53,60791,24.9973,128,1.0,1147.0,0
2024-01-01 08:07:22,10.0.1.168,192.168.1.87,62373,80,UDP,0,7,10157,27.3204,64,1.0,1451.0,0
2024-01-01 09:13:59,172.16.0.6,10.0.0.223,6491,8080,UDP,0,157,119634,20.7808,64,1.0,762.0,0
2024-01-01 09:08:50,192.168.2.171,10.0.0.166,43066,8080,ICMP,0,200,175800,13.528,64,0.0,879.0,0
2024-01-01 08:21:59,192.168.1.122,10.0.0.63,42177,22,ICMP,0,138,45954,11.1069,64,0.0,333.0,0
2024-01-01 08:43:43,172.16.0.164,192.168.1.27,61459,3306,TCP,25,131,21746,9.5984,64,0.0,166.0,0
2024-01-01 09:11:17,172.16.0.83,192.168.2.240,13246,443,UDP,0,68,88604,13.8383,255,1.0,1303.0,0
2024-01-01 09:12:57,10.0.1.87,192.168.1.129,51224,8443,TCP,22,196,120932,23.1125,64,0.0,617.0,0
2024-01-01 09:02:20,10.0.0.222,192.168.1.169,7313,5432,TCP,35,124,51708,27.2594,128,0.0,417.0,0
2024-01-01 08:46:56,10.0.0.170,10.0.0.153,58648,80,ICMP,0,181,133216,6.6134,255,0.0,736.0,0
2024-01-01 08:31:47,172.16.0.219,192.168.2.253,27384,80,TCP,58,38,5738,24.1655,128,0.0,151.0,0
2024-01-01 08:03:38,10.0.1.23,192.168.1.27,21559,443,UDP,0,124,25916,20.824,64,1.0,209.0,0
2024-01-01 08:02:16,192.168.1.41,192.168.2.45,37199,22,TCP,27,27,13203,28.8037,128,0.0,489.0,0
2024-01-01 08:23:03,192.168.1.119,172.16.0.209,17629,443,TCP,54,133,37772,27.5199,128,0.0,284.0,0
2024-01-01 08:19:13,172.16.0.196,10.0.0.240,2727,5432,TCP,39,138,23598,19.8012,64,0.0,171.0,0
2024-01-01 08:08:30,172.16.0.138,10.0.1.24,23922,80,TCP,20,19,20862,5.5242,128,0.0,1098.0,0
2024-01-01 08:25:03,192.168.2.186,10.0.0.65,13677,22,TCP,57,28,41076,2.94,128,0.0,1467.0,0
2024-01-01 08:35:25,172.16.0.179,10.0.0.69,45162,80,UDP,0,191,146497,19.9673,255,1.0,767.0,0
2024-01-01 08:29:36,192.168.1.118,192.168.1.137,28738,8443,TCP,29,198,95238,21.0758,128,0.0,481.0,0
2024-01-01 09:44:36,192.168.1.88,172.16.0.149,57627,8443,TCP,28,166,102754,11.3134,255,0.0,619.0,0
2024-01-01 08:20:17,172.16.0.51,172.16.0.158,49236,5432,TCP,62,145,68005,4.0548,128,0.0,469.0,0
2024-01-01 09:29:58,10.0.0.174,192.168.1.249,16953,8443,TCP,56,181,209055,22.6194,128,0.0,1155.0,0
2024-01-01 08:16:41,10.0.0.95,203.0.113.217,47293,8443,TCP,24,421,588137,133.72,64,0.0,1397.0,1
2024-01-01 08:20:49,172.16.0.196,203.0.113.104,57396,4444,TCP,24,298,373990,71.62,64,0.0,1255.0,1
2024-01-01 08:00:18,192.168.2.148,192.168.1.68,45481,842,UDP,0,16848,18785520,0.1672,128,1.0,1115.0,1
2024-01-01 08:54:28,10.0.1.57,192.168.2.158,61809,22,TCP,49,31,7595,4.5525,128,0.0,245.0,0
2024-01-01 08:54:22,10.0.1.225,10.0.1.5,63368,443,TCP,10,78,41574,25.4358,255,0.0,533.0,0
2024-01-01 09:14:34,10.0.0.229,192.168.1.27,51065,5432,TCP,63,141,129438,26.0932,128,0.0,918.0,0
2024-01-01 08:42:37,10.0.1.173,192.168.2.253,26682,3306,UDP,0,23,4922,8.0903,64,1.0,214.0,0
2024-01-01 08:03:52,192.168.1.139,192.168.1.240,59627,22,TCP,54,20,3120,6.5449,128,0.0,156.0,0
2024-01-01 08:35:25,192.168.2.160,192.168.2.73,46289,8080,UDP,0,190,152190,20.1965,128,1.0,801.0,0
2024-01-01 09:24:09,10.0.1.60,10.0.1.239,11049,22,ICMP,0,102,102714,12.5363,64,0.0,1007.0,0
2024-01-01 08:06:22,10.0.1.187,172.16.0.157,63267,80,UDP,0,23,26128,19.0258,255,1.0,1136.0,0
2024-01-01 09:29:40,10.0.1.227,172.16.0.96,15771,8443,TCP,38,183,87657,2.5616,64,0.0,479.0,0
2024-01-01 08:12:13,172.16.0.164,203.0.113.140,60960,8443,TCP,24,385,505120,197.16,64,0.0,1312.0,1
2024-01-01 08:22:42,10.0.0.3,192.168.1.97,65215,80,TCP,18,87,54201,2.6783,64,0.0,623.0,0
2024-01-01 08:04:40,172.16.0.134,10.0.0.180,7991,22,UDP,0,92,125212,0.0759,128,1.0,1361.0,0
2024-01-01 08:42:55,192.168.2.94,10.0.0.214,46031,3306,UDP,0,36,4608,6.7765,64,1.0,128.0,0
2024-01-01 08:45:32,192.168.1.130,192.168.2.31,15704,5432,TCP,34,132,126588,16.2146,128,0.0,959.0,0
2024-01-01 09:34:42,10.0.1.207,10.0.1.234,7688,80,TCP,19,89,31150,5.3987,255,0.0,350.0,0
2024-01-01 08:37:31,10.0.0.205,10.0.0.13,3084,8080,TCP,41,194,104760,16.7292,128,0.0,540.0,0
2024-01-01 08:11:48,192.168.1.98,192.168.2.14,44949,22,UDP,0,5,5670,12.6774,64,1.0,1134.0,0
2024-01-01 08:04:21,192.168.1.67,10.0.1.61,30301,8443,TCP,41,37,38517,2.8706,64,0.0,1041.0,0
2024-01-01 08:15:47,192.168.1.33,10.0.0.3,26984,893,TCP,2,1,60,0.004401,64,0.0,60.0,1
2024-01-01 08:32:31,192.168.1.119,172.16.0.118,56021,22,TCP,16,195,169260,8.8074,128,0.0,868.0,0
2024-01-01 08:14:30,10.0.1.123,10.0.1.104,56339,8080,TCP,0,102,126480,9.9016,255,0.0,1240.0,0
2024-01-01 08:24:20,192.168.1.46,10.0.1.222,41463,3306,ICMP,0,173,82867,6.6844,64,0.0,479.0,0
2024-01-01 08:37:07,10.0.0.11,10.0.1.226,4164,80,TCP,19,123,21525,1.401,128,0.0,175.0,0
2024-01-01 09:34:24,172.16.0.136,192.168.2.250,51122,5432,UDP,0,26,19084,24.3948,64,1.0,734.0,0
2024-01-01 08:12:11,192.168.1.109,192.168.2.66,32293,8443,UDP,0,191,284590,10.522,255,1.0,1490.0,0
2024-01-01 08:48:14,10.0.0.231,10.0.1.181,63320,5432,TCP,13,83,123919,26.7904,64,0.0,1493.0,0
2024-01-01 08:39:04,10.0.0.152,192.168.1.186,64019,80,TCP,37,172,202960,13.4302,128,0.0,1180.0,0
2024-01-01 08:10:02,172.16.0.101,172.16.0.33,48724,80,UDP,0,91,27846,3.9984,64,1.0,306.0,0
2024-01-01 08:15:15,10.0.1.246,10.0.1.1,48623,22,TCP,46,192,112128,16.5117,128,0.0,584.0,0
2024-01-01 08:00:42,172.16.0.86,10.0.1.55,47272,682,UDP,0,5836,3670844,0.9145,128,1.0,629.0,1
2024-01-01 10:09:14,10.0.1.12,172.16.0.3,28666,8080,TCP,37,125,109000,0.0586,128,0.0,872.0,0
2024-01-01 08:18:46,172.16.0.75,192.168.1.232,20662,121,UDP,0,11254,10544998,0.5027,128,1.0,937.0,1
2024-01-01 08:27:05,172.16.0.112,172.16.0.246,43734,8443,TCP,16,13,2431,4.1388,128,0.0,187.0,0
2024-01-01 08:31:54,10.0.0.154,192.168.2.237,33985,8080,TCP,44,124,89776,6.028,255,0.0,724.0,0
2024-01-01 08:18:45,192.168.1.168,10.0.1.206,53906,22,TCP,10,29,29464,15.5253,128,0.0,1016.0,0
2024-01-01 08:24:46,10.0.0.100,10.0.1.9,18130,3306,TCP,19,48,44880,11.5282,128,0.0,935.0,0
2024-01-01 08:08:45,172.16.0.65,192.168.1.46,53270,182,TCP,2,1,60,0.008245,64,0.0,60.0,1
2024-01-01 09:05:05,192.168.1.231,192.168.1.47,53339,443,TCP,53,12,11760,25.1267,255,0.0,980.0,0
2024-01-01 08:40:50,192.168.2.163,192.168.2.175,35935,8080,TCP,23,158,105228,24.7958,255,0.0,666.0,0
2024-01-01 08:29:11,192.168.2.194,10.0.0.128,65337,5432,TCP,2,158,82318,16.6684,128,0.0,521.0,0
2024-01-01 09:01:42,192.168.1.71,10.0.0.216,50872,5432,TCP,10,149,74202,3.7206,64,0.0,498.0,0
2024-01-01 08:13:30,192.168.1.169,192.168.1.246,51456,443,TCP,1,107,45154,24.9152,255,0.0,422.0,0
2024-01-01 08:35:49,10.0.1.199,192.168.2.116,57725,5432,TCP,2,126,59220,0.726,64,0.0,470.0,0
2024-01-01 08:02:16,10.0.0.198,10.0.1.88,62250,8443,TCP,17,155,171120,5.7264,64,0.0,1104.0,0
2024-01-01 09:19:59,192.168.1.12,192.168.1.228,16987,8443,UDP,0,110,129030,7.2104,255,1.0,1173.0,0
2024-01-01 08:23:41,172.16.0.206,192.168.1.59,25470,8443,TCP,34,194,232606,1.18,128,0.0,1199.0,0
2024-01-01 08:00:33,172.16.0.215,192.168.1.249,7136,8443,UDP,0,142,37488,2.2708,64,1.0,264.0,0
2024-01-01 08:40:50,172.16.0.78,192.168.2.248,38619,8080,UDP,0,32,29920,28.3614,64,1.0,935.0,0
2024-01-01 08:59:09,192.168.2.228,10.0.0.171,4799,443,UDP,0,186,119040,26.622,128,1.0,640.0,0
2024-01-01 08:26:23,172.16.0.247,172.16.0.137,41763,3306,UDP,0,9,9054,20.2518,128,1.0,1006.0,0
2024-01-01 08:44:32,192.168.1.159,192.168.1.220,1758,443,TCP,13,65,14495,29.6036,64,0.0,223.0,0
2024-01-01 09:26:26,172.16.0.83,10.0.0.4,16509,80,TCP,24,42,15456,11.6432,64,0.0,368.0,0
2024-01-01 08:30:20,192.168.2.213,172.16.0.137,44311,5432,TCP,42,175,201425,16.6544,128,0.0,1151.0,0
2024-01-01 08:12:00,192.168.1.35,203.0.113.248,52293,4444,TCP,24,263,393974,152.98,64,0.0,1498.0,1
2024-01-01 08:28:36,10.0.0.164,172.16.0.36,34531,3306,ICMP,0,149,60196,20.9858,255,0.0,404.0,0
2024-01-01 08:00:50,192.168.1.1,203.0.113.218,23121,443,TCP,24,412,525300,65.97,64,0.0,1275.0,1
2024-01-01 08:09:42,10.0.1.94,172.16.0.217,41959,443,UDP,0,160,233120,12.0342,64,1.0,1457.0,0
2024-01-01 08:02:25,10.0.0.248,203.0.113.18,16464,8443,TCP,24,232,331992,61.03,64,0.0,1431.0,1
2024-01-01 08:32:21,192.168.1.251,172.16.0.167,23207,5432,TCP,22,93,96162,1.6994,64,0.0,1034.0,0
2024-01-01 08:19:59,10.0.1.225,10.0.0.37,2642,443,TCP,9,176,161040,11.1471,255,0.0,915.0,0
2024-01-01 08:06:07,10.0.1.95,172.16.0.69,53528,22,UDP,0,49,52920,11.6055,255,1.0,1080.0,0
2024-01-01 08:37:35,10.0.0.208,192.168.1.233,30640,80,TCP,16,121,157542,28.4622,128,0.0,1302.0,0
2024-01-01 08:11:41,172.16.0.253,172.16.0.123,18962,8080,TCP,2,132,69168,19.2459,255,0.0,524.0,0
2024-01-01 08:05:16,10.0.0.170,203.0.113.39,16896,443,TCP,24,419,551823,90.45,64,0.0,1317.0,1
2024-01-01 09:20:40,192.168.1.61,10.0.0.252,46136,5432,TCP,58,14,4312,2.5452,255,0.0,308.0,0
2024-01-01 08:27:02,192.168.1.246,192.168.1.206,53668,443,TCP,0,63,55251,24.647,128,0.0,877.0,0
2024-01-01 08:27:46,192.168.2.234,172.16.0.103,2068,8443,UDP,0,166,18426,15.3565,255,1.0,111.0,0
2024-01-01 08:58:33,10.0.1.146,172.16.0.4,43237,22,TCP,7,20,2640,10.8468,128,0.0,132.0,0
2024-01-01 09:23:41,192.168.1.55,10.0.1.236,30524,80,UDP,0,172,256108,20.6291,128,1.0,1489.0,0
2024-01-01 08:24:46,172.16.0.18,192.168.2.142,63899,80,ICMP,0,147,216972,9.715,255,0.0,1476.0,0
2024-01-01 09:00:09,192.168.2.72,192.168.1.156,47736,5432,UDP,0,174,240816,2.9062,255,1.0,1384.0,0
2024-01-01 08:48:08,10.0.0.195,192.168.1.11,56544,22,TCP,23,32,11200,11.6127,64,0.0,350.0,0
2024-01-01 08:39:01,192.168.2.245,10.0.0.107,7133,3306,TCP,23,147,220059,27.4656,64,0.0,1497.0,0
2024-01-01 09:03:07,10.0.0.111,10.0.1.146,4417,5432,UDP,0,114,133608,5.7555,255,1.0,1172.0,0
2024-01-01 09:14:30,10.0.0.170,172.16.0.118,35533,80,TCP,58,14,11970,8.254,64,0.0,855.0,0
2024-01-01 08:19:13,192.168.2.88,192.168.2.81,21790,8080,TCP,9,148,132016,18.9419,64,0.0,892.0,0
2024-01-01 08:54:06,192.168.1.34,172.16.0.29,20760,3306,TCP,34,57,33687,13.2311,64,0.0,591.0,0
2024-01-01 08:00:59,192.168.1.117,192.168.1.81,17565,443,TCP,51,128,83712,12.3552,255,0.0,654.0,0
2024-01-01 08:09:20,10.0.1.157,192.168.2.15,15226,257,TCP,2,1,60,0.008467,64,0.0,60.0,1
2024-01-01 08:37:45,192.168.2.44,172.16.0.190,46874,5432,TCP,18,7,3094,4.3959,255,0.0,442.0,0
2024-01-01 08:41:04,192.168.1.183,10.0.1.180,36041,8080,UDP,0,159,72027,12.1701,255,1.0,453.0,0
2024-01-01 09:21:05,172.16.0.160,192.168.1.216,30674,8080,TCP,9,82,39196,14.897,255,0.0,478.0,0
2024-01-01 09:39:52,10.0.0.73,192.168.1.20,47553,80,ICMP,0,166,62084,5.0879,64,0.0,374.0,0
2024-01-01 08:25:29,172.16.0.121,10.0.0.213,45157,22,UDP,0,142,94856,25.3502,64,1.0,668.0,0
2024-01-01 08:10:24,10.0.1.215,172.16.0.124,61603,5432,TCP,6,129,9288,15.1309,255,0.0,72.0,0
